dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
19;2021-05-06;1127;1198;76351;35938;31.8;15.0
19;2021-05-07;1664;1189;78015;37127;32.5;15.4
19;2021-05-08;712;206;78727;37333;32.8;15.5
19;2021-05-09;487;546;79214;37879;33.0;15.8
19;2021-05-10;1164;668;80378;38547;33.4;16.0
19;2021-05-11;1640;857;82018;39404;34.1;16.4
19;2021-05-12;1945;1315;83963;40719;34.9;16.9
19;2021-05-13;571;242;84534;40961;35.2;17.0
19;2021-05-14;1646;988;86180;41949;35.9;17.5
19;2021-05-15;1443;592;87623;42541;36.5;17.7
19;2021-05-16;350;82;87973;42623;36.6;17.7
19;2021-05-17;1498;560;89471;43183;37.2;18.0
19;2021-05-18;1670;497;91141;43680;37.9;18.2
19;2021-05-19;2009;831;93150;44511;38.8;18.5
19;2021-05-20;1722;890;94872;45401;39.5;18.9
19;2021-05-21;1965;814;96837;46215;40.3;19.2
19;2021-05-22;1272;652;98109;46867;40.8;19.5
19;2021-05-23;324;131;98433;46998;41.0;19.6
19;2021-05-24;139;46;98572;47044;41.0;19.6
19;2021-05-25;1502;492;100074;47536;41.6;19.8
19;2021-05-26;1926;666;102000;48202;42.4;20.1
19;2021-05-27;1786;834;103786;49036;43.2;20.4
19;2021-05-28;1937;991;105723;50027;44.0;20.8
19;2021-05-29;1375;705;107098;50732;44.6;21.1
19;2021-05-30;191;497;107289;51229;44.6;21.3
19;2021-05-31;1199;537;108488;51766;45.1;21.5
19;2021-06-01;1285;886;109773;52652;45.7;21.9
19;2021-06-02;1817;952;111590;53604;46.4;22.3
19;2021-06-03;1447;1250;113037;54854;47.0;22.8
19;2021-06-04;1848;1354;114885;56208;47.8;23.4
19;2021-06-05;1210;815;116095;57023;48.3;23.7
19;2021-06-06;87;648;116182;57671;48.3;24.0
19;2021-06-07;922;934;117104;58605;48.7;24.4
19;2021-06-08;1104;907;118208;59512;49.2;24.8
19;2021-06-09;1330;1462;119538;60974;49.7;25.4
19;2021-06-10;1284;1581;120822;62555;50.3;26.0
19;2021-06-11;1315;1917;122137;64472;50.8;26.8
19;2021-06-12;1357;1317;123494;65789;51.4;27.4
19;2021-06-13;543;424;124037;66213;51.6;27.6
19;2021-06-14;736;1016;124773;67229;51.9;28.0
19;2021-06-15;979;1143;125752;68372;52.3;28.4
19;2021-06-16;1222;1364;126974;69736;52.8;29.0
19;2021-06-17;869;1792;127843;71528;53.2;29.8
19;2021-06-18;1057;2137;128900;73665;53.6;30.7
19;2021-06-19;919;1302;129819;74967;54.0;31.2
19;2021-06-20;395;327;130214;75294;54.2;31.3
19;2021-06-21;500;1075;130714;76369;54.4;31.8
19;2021-06-22;698;1490;131412;77859;54.7;32.4
19;2021-06-23;745;1988;132157;79847;55.0;33.2
19;2021-06-24;687;1663;132844;81510;55.3;33.9
19;2021-06-25;562;2216;133406;83726;55.5;34.8
19;2021-06-26;472;1741;133878;85467;55.7;35.6
19;2021-06-27;289;445;134167;85912;55.8;35.7
19;2021-06-28;315;1499;134482;87411;56.0;36.4
19;2021-06-29;354;1894;134836;89305;56.1;37.2
19;2021-06-30;795;2153;135631;91458;56.4;38.1
19;2021-07-01;361;2321;135992;93779;56.6;39.0
19;2021-07-02;781;2317;136773;96096;56.9;40.0
19;2021-07-03;513;1744;137286;97840;57.1;40.7
19;2021-07-04;1;73;137287;97913;57.1;40.7
19;2021-07-05;600;1015;137887;98928;57.4;41.2
19;2021-07-06;505;1540;138392;100468;57.6;41.8
19;2021-07-07;706;2046;139098;102514;57.9;42.7
19;2021-07-08;770;2149;139868;104663;58.2;43.5
19;2021-07-09;716;2659;140584;107322;58.5;44.7
19;2021-07-10;587;1709;141171;109031;58.7;45.4
19;2021-07-11;45;212;141216;109243;58.8;45.5
19;2021-07-12;447;1489;141663;110732;58.9;46.1
19;2021-07-13;685;1829;142348;112561;59.2;46.8
19;2021-07-14;202;273;142550;112834;59.3;46.9
19;2021-07-15;871;2051;143421;114885;59.7;47.8
19;2021-07-16;1230;2445;144651;117330;60.2;48.8
19;2021-07-17;703;1718;145354;119048;60.5;49.5
19;2021-07-18;365;673;145719;119721;60.6;49.8
19;2021-07-19;969;1402;146688;121123;61.0;50.4
19;2021-07-20;967;1674;147655;122797;61.4;51.1
19;2021-07-21;1084;1714;148739;124511;61.9;51.8
19;2021-07-22;1393;1856;150132;126367;62.5;52.6
19;2021-07-23;1785;1994;151917;128361;63.2;53.4
19;2021-07-24;908;1754;152825;130115;63.6;54.1
19;2021-07-25;165;513;152990;130628;63.7;54.4
19;2021-07-26;911;911;153901;131539;64.0;54.7
19;2021-07-27;1424;1117;155325;132656;64.6;55.2
19;2021-07-28;2047;1222;157372;133878;65.5;55.7
19;2021-07-29;1623;1202;158995;135080;66.2;56.2
19;2021-07-30;1910;1025;160905;136105;67.0;56.6
19;2021-07-31;1129;1017;162034;137122;67.4;57.1
19;2021-08-01;347;372;162381;137494;67.6;57.2
19;2021-08-02;1147;809;163528;138303;68.0;57.5
19;2021-08-03;1450;1053;164978;139356;68.6;58.0
19;2021-08-04;1987;762;166965;140118;69.5;58.3
19;2021-08-05;1628;954;168593;141072;70.1;58.7
19;2021-08-06;1960;1215;170553;142287;71.0;59.2
19;2021-08-07;1333;998;171886;143285;71.5;59.6
19;2021-08-08;186;234;172072;143519;71.6;59.7
19;2021-08-09;1007;785;173079;144304;72.0;60.0
19;2021-08-10;1280;1012;174359;145316;72.5;60.5
19;2021-08-11;1353;1007;175712;146323;73.1;60.9
19;2021-08-12;1016;1276;176728;147599;73.5;61.4
19;2021-08-13;1176;1276;177904;148875;74.0;61.9
19;2021-08-14;980;1163;178884;150038;74.4;62.4
19;2021-08-15;30;54;178914;150092;74.4;62.5
19;2021-08-16;591;1029;179505;151121;74.7;62.9
19;2021-08-17;630;1167;180135;152288;75.0;63.4
19;2021-08-18;651;980;180786;153268;75.2;63.8
19;2021-08-19;436;1260;181222;154528;75.4;64.3
19;2021-08-20;861;1927;182083;156455;75.8;65.1
19;2021-08-21;489;1374;182572;157829;76.0;65.7
19;2021-08-22;52;93;182624;157922;76.0;65.7
19;2021-08-23;222;1157;182846;159079;76.1;66.2
19;2021-08-24;535;1318;183381;160397;76.3;66.7
19;2021-08-25;643;1557;184024;161954;76.6;67.4
19;2021-08-26;475;1462;184499;163416;76.8;68.0
19;2021-08-27;500;1689;184999;165105;77.0;68.7
19;2021-08-28;360;1277;185359;166382;77.1;69.2
19;2021-08-29;60;182;185419;166564;77.1;69.3
19;2021-08-30;225;1094;185644;167658;77.2;69.8
19;2021-08-31;322;1451;185966;169109;77.4;70.4
19;2021-09-01;353;1480;186319;170589;77.5;71.0
19;2021-09-02;345;1317;186664;171906;77.7;71.5
19;2021-09-03;407;1521;187071;173427;77.8;72.2
19;2021-09-04;301;1392;187372;174819;78.0;72.7
19;2021-09-05;32;245;187404;175064;78.0;72.8
19;2021-09-06;196;697;187600;175761;78.1;73.1
19;2021-09-07;227;821;187827;176582;78.2;73.5
19;2021-09-08;274;927;188101;177509;78.3;73.9
21;2020-12-27;4;0;4;0;0.0;0.0
21;2020-12-28;2;0;6;0;0.0;0.0
21;2020-12-29;19;0;25;0;0.0;0.0
21;2020-12-30;22;0;47;0;0.0;0.0
21;2020-12-31;0;0;47;0;0.0;0.0
21;2021-01-01;0;0;47;0;0.0;0.0
21;2021-01-02;1;0;48;0;0.0;0.0
21;2021-01-03;1;0;49;0;0.0;0.0
21;2021-01-04;22;0;71;0;0.0;0.0
21;2021-01-05;250;2;321;2;0.1;0.0
21;2021-01-06;300;0;621;2;0.1;0.0
21;2021-01-07;387;0;1008;2;0.2;0.0
21;2021-01-08;455;2;1463;4;0.3;0.0
21;2021-01-09;252;0;1715;4;0.3;0.0
21;2021-01-10;2;0;1717;4;0.3;0.0
21;2021-01-11;624;1;2341;5;0.4;0.0
21;2021-01-12;655;0;2996;5;0.6;0.0
21;2021-01-13;703;2;3699;7;0.7;0.0
21;2021-01-14;1192;6;4891;13;0.9;0.0
21;2021-01-15;717;5;5608;18;1.1;0.0
21;2021-01-16;162;0;5770;18;1.1;0.0
21;2021-01-17;5;0;5775;18;1.1;0.0
21;2021-01-18;1318;5;7093;23;1.3;0.0
21;2021-01-19;1371;2;8464;25;1.6;0.0
21;2021-01-20;1297;45;9761;70;1.8;0.0
21;2021-01-21;1541;3;11302;73;2.1;0.0
21;2021-01-22;1245;5;12547;78;2.4;0.0
21;2021-01-23;487;0;13034;78;2.4;0.0
21;2021-01-24;124;0;13158;78;2.5;0.0
21;2021-01-25;927;18;14085;96;2.6;0.0
21;2021-01-26;1542;139;15627;235;2.9;0.0
21;2021-01-27;2056;148;17683;383;3.3;0.1
21;2021-01-28;1461;218;19144;601;3.6;0.1
21;2021-01-29;1023;209;20167;810;3.8;0.2
21;2021-01-30;470;29;20637;839;3.9;0.2
21;2021-01-31;97;3;20734;842;3.9;0.2
21;2021-02-01;453;281;21187;1123;4.0;0.2
21;2021-02-02;456;430;21643;1553;4.1;0.3
21;2021-02-03;443;276;22086;1829;4.1;0.3
21;2021-02-04;417;530;22503;2359;4.2;0.4
21;2021-02-05;490;515;22993;2874;4.3;0.5
21;2021-02-06;158;218;23151;3092;4.3;0.6
21;2021-02-07;2;2;23153;3094;4.3;0.6
21;2021-02-08;433;378;23586;3472;4.4;0.7
21;2021-02-09;514;484;24100;3956;4.5;0.7
21;2021-02-10;461;553;24561;4509;4.6;0.8
21;2021-02-11;485;731;25046;5240;4.7;1.0
21;2021-02-12;356;859;25402;6099;4.8;1.1
21;2021-02-13;361;272;25763;6371;4.8;1.2
21;2021-02-14;239;131;26002;6502;4.9;1.2
21;2021-02-15;120;1196;26122;7698;4.9;1.4
21;2021-02-16;207;1393;26329;9091;4.9;1.7
21;2021-02-17;402;1850;26731;10941;5.0;2.1
21;2021-02-18;604;1264;27335;12205;5.1;2.3
21;2021-02-19;217;1058;27552;13263;5.2;2.5
21;2021-02-20;122;375;27674;13638;5.2;2.6
21;2021-02-21;1;83;27675;13721;5.2;2.6
21;2021-02-22;83;710;27758;14431;5.2;2.7
21;2021-02-23;170;937;27928;15368;5.2;2.9
21;2021-02-24;225;653;28153;16021;5.3;3.0
21;2021-02-25;647;772;28800;16793;5.4;3.2
21;2021-02-26;926;666;29726;17459;5.6;3.3
21;2021-02-27;533;264;30259;17723;5.7;3.3
21;2021-02-28;24;124;30283;17847;5.7;3.3
21;2021-03-01;679;594;30962;18441;5.8;3.5
21;2021-03-02;1054;521;32016;18962;6.0;3.6
21;2021-03-03;1168;417;33184;19379;6.2;3.6
21;2021-03-04;1685;501;34869;19880;6.5;3.7
21;2021-03-05;2196;645;37065;20525;7.0;3.9
21;2021-03-06;1593;193;38658;20718;7.3;3.9
21;2021-03-07;4;15;38662;20733;7.3;3.9
21;2021-03-08;772;435;39434;21168;7.4;4.0
21;2021-03-09;1571;560;41005;21728;7.7;4.1
21;2021-03-10;1627;551;42632;22279;8.0;4.2
21;2021-03-11;2196;686;44828;22965;8.4;4.3
21;2021-03-12;2905;435;47733;23400;9.0;4.4
21;2021-03-13;1932;171;49665;23571;9.3;4.4
21;2021-03-14;38;45;49703;23616;9.3;4.4
21;2021-03-15;1414;86;51117;23702;9.6;4.4
21;2021-03-16;1885;151;53002;23853;9.9;4.5
21;2021-03-17;1809;114;54811;23967;10.3;4.5
21;2021-03-18;2128;265;56939;24232;10.7;4.5
21;2021-03-19;1963;149;58902;24381;11.1;4.6
21;2021-03-20;1228;37;60130;24418;11.3;4.6
21;2021-03-21;2;0;60132;24418;11.3;4.6
21;2021-03-22;1556;92;61688;24510;11.6;4.6
21;2021-03-23;2695;106;64383;24616;12.1;4.6
21;2021-03-24;2892;163;67275;24779;12.6;4.6
21;2021-03-25;3731;246;71006;25025;13.3;4.7
21;2021-03-26;3655;197;74661;25222;14.0;4.7
21;2021-03-27;1732;59;76393;25281;14.3;4.7
21;2021-03-28;200;38;76593;25319;14.4;4.8
21;2021-03-29;1789;516;78382;25835;14.7;4.8
21;2021-03-30;2348;800;80730;26635;15.1;5.0
21;2021-03-31;2717;650;83447;27285;15.7;5.1
21;2021-04-01;2693;719;86140;28004;16.2;5.3
21;2021-04-02;2248;739;88388;28743;16.6;5.4
21;2021-04-03;1018;281;89406;29024;16.8;5.4
21;2021-04-04;2;12;89408;29036;16.8;5.4
21;2021-04-05;9;0;89417;29036;16.8;5.4
21;2021-04-06;1360;1136;90777;30172;17.0;5.7
21;2021-04-07;1751;968;92528;31140;17.4;5.8
21;2021-04-08;3217;1140;95745;32280;18.0;6.1
21;2021-04-09;3481;1185;99226;33465;18.6;6.3
21;2021-04-10;1376;736;100602;34201;18.9;6.4
21;2021-04-11;145;3;100747;34204;18.9;6.4
21;2021-04-12;1117;1347;101864;35551;19.1;6.7
21;2021-04-13;1656;1782;103520;37333;19.4;7.0
21;2021-04-14;1483;1470;105003;38803;19.7;7.3
21;2021-04-15;1902;1592;106905;40395;20.1;7.6
21;2021-04-16;2322;1311;109227;41706;20.5;7.8
21;2021-04-17;1019;972;110246;42678;20.7;8.0
21;2021-04-18;15;4;110261;42682;20.7;8.0
21;2021-04-19;1110;1321;111371;44003;20.9;8.3
21;2021-04-20;1241;1834;112612;45837;21.1;8.6
21;2021-04-21;1095;1722;113707;47559;21.3;8.9
21;2021-04-22;1274;2212;114981;49771;21.6;9.3
21;2021-04-23;1984;1729;116965;51500;21.9;9.7
21;2021-04-24;1001;872;117966;52372;22.1;9.8
21;2021-04-25;9;168;117975;52540;22.1;9.9
21;2021-04-26;1013;1592;118988;54132;22.3;10.2
21;2021-04-27;1841;1934;120829;56066;22.7;10.5
21;2021-04-28;2230;2225;123059;58291;23.1;10.9
21;2021-04-29;3135;2256;126194;60547;23.7;11.4
21;2021-04-30;3561;1848;129755;62395;24.3;11.7
21;2021-05-01;962;227;130717;62622;24.5;11.8
21;2021-05-02;2;5;130719;62627;24.5;11.8
21;2021-05-03;2081;1350;132800;63977;24.9;12.0
21;2021-05-04;2576;1644;135376;65621;25.4;12.3
21;2021-05-05;2248;1691;137624;67312;25.8;12.6
21;2021-05-06;3015;2247;140639;69559;26.4;13.1
21;2021-05-07;2804;2176;143443;71735;26.9;13.5
21;2021-05-08;1068;271;144511;72006;27.1;13.5
21;2021-05-09;26;177;144537;72183;27.1;13.5
21;2021-05-10;3170;1731;147707;73914;27.7;13.9
21;2021-05-11;4923;2004;152630;75918;28.6;14.2
21;2021-05-12;4805;1746;157435;77664;29.5;14.6
21;2021-05-13;3846;369;161281;78033;30.3;14.6
21;2021-05-14;5202;1471;166483;79504;31.2;14.9
21;2021-05-15;3428;647;169911;80151;31.9;15.0
21;2021-05-16;49;4;169960;80155;31.9;15.0
21;2021-05-17;4128;1256;174088;81411;32.7;15.3
21;2021-05-18;4359;1503;178447;82914;33.5;15.6
21;2021-05-19;3470;1125;181917;84039;34.1;15.8
21;2021-05-20;3900;1358;185817;85397;34.9;16.0
21;2021-05-21;3626;2159;189443;87556;35.6;16.4
21;2021-05-22;1669;770;191112;88326;35.9;16.6
21;2021-05-23;4;17;191116;88343;35.9;16.6
21;2021-05-24;1816;266;192932;88609;36.2;16.6
21;2021-05-25;2649;1968;195581;90577;36.7;17.0
21;2021-05-26;2604;1997;198185;92574;37.2;17.4
21;2021-05-27;4014;2101;202199;94675;37.9;17.8
21;2021-05-28;3572;2822;205771;97497;38.6;18.3
21;2021-05-29;1932;1469;207703;98966;39.0;18.6
21;2021-05-30;98;13;207801;98979;39.0;18.6
21;2021-05-31;2503;1781;210304;100760;39.5;18.9
21;2021-06-01;3454;2254;213758;103014;40.1;19.3
21;2021-06-02;2618;1761;216376;104775;40.6;19.7
21;2021-06-03;3146;2075;219522;106850;41.2;20.1
21;2021-06-04;3284;2587;222806;109437;41.8;20.5
21;2021-06-05;2925;1654;225731;111091;42.4;20.8
21;2021-06-06;51;85;225782;111176;42.4;20.9
21;2021-06-07;4317;1346;230099;112522;43.2;21.1
21;2021-06-08;4941;2144;235040;114666;44.1;21.5
21;2021-06-09;4503;1626;239543;116292;45.0;21.8
21;2021-06-10;3935;2596;243478;118888;45.7;22.3
21;2021-06-11;4169;3100;247647;121988;46.5;22.9
21;2021-06-12;2198;1608;249845;123596;46.9;23.2
21;2021-06-13;29;11;249874;123607;46.9;23.2
21;2021-06-14;2199;2565;252073;126172;47.3;23.7
21;2021-06-15;2960;3090;255033;129262;47.9;24.3
21;2021-06-16;2854;2611;257887;131873;48.4;24.7
21;2021-06-17;3422;3043;261309;134916;49.0;25.3
21;2021-06-18;2427;3798;263736;138714;49.5;26.0
21;2021-06-19;2045;1864;265781;140578;49.9;26.4
21;2021-06-20;26;13;265807;140591;49.9;26.4
21;2021-06-21;1843;3408;267650;143999;50.2;27.0
21;2021-06-22;1884;5830;269534;149829;50.6;28.1
21;2021-06-23;2029;5013;271563;154842;51.0;29.1
21;2021-06-24;2367;4667;273930;159509;51.4;29.9
21;2021-06-25;1532;5897;275462;165406;51.7;31.0
21;2021-06-26;1441;3900;276903;169306;52.0;31.8
21;2021-06-27;18;125;276921;169431;52.0;31.8
21;2021-06-28;1397;4017;278318;173448;52.2;32.5
21;2021-06-29;1636;4180;279954;177628;52.5;33.3
21;2021-06-30;1569;3376;281523;181004;52.8;34.0
21;2021-07-01;1666;4151;283189;185155;53.1;34.7
21;2021-07-02;2179;4232;285368;189387;53.6;35.5
21;2021-07-03;1095;2101;286463;191488;53.8;35.9
21;2021-07-04;37;55;286500;191543;53.8;35.9
21;2021-07-05;1609;3627;288109;195170;54.1;36.6
21;2021-07-06;1348;3585;289457;198755;54.3;37.3
21;2021-07-07;1455;3241;290912;201996;54.6;37.9
21;2021-07-08;1881;4157;292793;206153;54.9;38.7
21;2021-07-09;2084;4349;294877;210502;55.3;39.5
21;2021-07-10;1089;2546;295966;213048;55.5;40.0
21;2021-07-11;21;74;295987;213122;55.5;40.0
21;2021-07-12;1658;3729;297645;216851;55.9;40.7
21;2021-07-13;2346;4893;299991;221744;56.3;41.6
21;2021-07-14;2873;2017;302864;223761;56.8;42.0
21;2021-07-15;3816;4553;306680;228314;57.6;42.8
21;2021-07-16;3889;5258;310569;233572;58.3;43.8
21;2021-07-17;2774;4170;313343;237742;58.8;44.6
21;2021-07-18;157;82;313500;237824;58.8;44.6
21;2021-07-19;2377;4626;315877;242450;59.3;45.5
21;2021-07-20;2759;5486;318636;247936;59.8;46.5
21;2021-07-21;2910;4789;321546;252725;60.3;47.4
21;2021-07-22;3025;4723;324571;257448;60.9;48.3
21;2021-07-23;4354;4895;328925;262343;61.7;49.2
21;2021-07-24;3037;3020;331962;265363;62.3;49.8
21;2021-07-25;68;40;332030;265403;62.3;49.8
21;2021-07-26;2664;3588;334694;268991;62.8;50.5
21;2021-07-27;3412;3775;338106;272766;63.4;51.2
21;2021-07-28;3575;3350;341681;276116;64.1;51.8
21;2021-07-29;4133;3367;345814;279483;64.9;52.4
21;2021-07-30;4616;3344;350430;282827;65.8;53.1
21;2021-07-31;3426;2375;353856;285202;66.4;53.5
21;2021-08-01;330;57;354186;285259;66.5;53.5
21;2021-08-02;2535;3164;356721;288423;66.9;54.1
21;2021-08-03;2619;2762;359340;291185;67.4;54.6
21;2021-08-04;2367;2486;361707;293671;67.9;55.1
21;2021-08-05;2215;3078;363922;296749;68.3;55.7
21;2021-08-06;2586;3308;366508;300057;68.8;56.3
21;2021-08-07;1902;2659;368410;302716;69.1;56.8
21;2021-08-08;74;69;368484;302785;69.1;56.8
21;2021-08-09;1648;2931;370132;305716;69.5;57.4
21;2021-08-10;1409;2715;371541;308431;69.7;57.9
21;2021-08-11;1664;2445;373205;310876;70.0;58.3
21;2021-08-12;1162;2418;374367;313294;70.3;58.8
21;2021-08-13;1512;2747;375879;316041;70.5;59.3
21;2021-08-14;852;2438;376731;318479;70.7;59.8
21;2021-08-15;51;64;376782;318543;70.7;59.8
21;2021-08-16;1389;2819;378171;321362;71.0;60.3
21;2021-08-17;1200;2776;379371;324138;71.2;60.8
21;2021-08-18;1024;2872;380395;327010;71.4;61.4
21;2021-08-19;951;3068;381346;330078;71.6;61.9
21;2021-08-20;1050;4191;382396;334269;71.8;62.7
21;2021-08-21;834;3140;383230;337409;71.9;63.3
21;2021-08-22;32;116;383262;337525;71.9;63.3
21;2021-08-23;908;3213;384170;340738;72.1;63.9
21;2021-08-24;963;2873;385133;343611;72.3;64.5
21;2021-08-25;860;2548;385993;346159;72.4;65.0
21;2021-08-26;711;2419;386704;348578;72.6;65.4
21;2021-08-27;1025;3384;387729;351962;72.8;66.0
21;2021-08-28;704;2754;388433;354716;72.9;66.6
21;2021-08-29;43;215;388476;354931;72.9;66.6
21;2021-08-30;772;2257;389248;357188;73.0;67.0
21;2021-08-31;935;2099;390183;359287;73.2;67.4
21;2021-09-01;611;1770;390794;361057;73.3;67.8
21;2021-09-02;520;1444;391314;362501;73.4;68.0
21;2021-09-03;767;2023;392081;364524;73.6;68.4
21;2021-09-04;749;1670;392830;366194;73.7;68.7
21;2021-09-05;69;107;392899;366301;73.7;68.7
21;2021-09-06;400;1469;393299;367770;73.8;69.0
21;2021-09-07;377;1297;393676;369067;73.9;69.3
21;2021-09-08;462;1581;394138;370648;74.0;69.6
22;2020-12-27;0;0;0;0;0.0;0.0
22;2020-12-28;0;0;0;0;0.0;0.0
22;2020-12-29;0;0;0;0;0.0;0.0
22;2020-12-30;0;0;0;0;0.0;0.0
22;2020-12-31;0;0;0;0;0.0;0.0
22;2021-01-01;0;0;0;0;0.0;0.0
22;2021-01-02;2;0;2;0;0.0;0.0
22;2021-01-03;0;0;2;0;0.0;0.0
22;2021-01-04;5;0;7;0;0.0;0.0
22;2021-01-05;61;0;68;0;0.0;0.0
22;2021-01-06;114;1;182;1;0.0;0.0
22;2021-01-07;67;0;249;1;0.0;0.0
22;2021-01-08;174;0;423;1;0.1;0.0
22;2021-01-09;1;0;424;1;0.1;0.0
22;2021-01-10;0;0;424;1;0.1;0.0
22;2021-01-11;234;3;658;4;0.1;0.0
22;2021-01-12;627;0;1285;4;0.2;0.0
22;2021-01-13;676;1;1961;5;0.3;0.0
22;2021-01-14;716;8;2677;13;0.4;0.0
22;2021-01-15;529;2;3206;15;0.5;0.0
22;2021-01-16;96;0;3302;15;0.6;0.0
22;2021-01-17;1;0;3303;15;0.6;0.0
22;2021-01-18;311;1;3614;16;0.6;0.0
22;2021-01-19;687;1;4301;17;0.7;0.0
22;2021-01-20;598;1;4899;18;0.8;0.0
22;2021-01-21;947;1;5846;19;1.0;0.0
22;2021-01-22;840;2;6686;21;1.1;0.0
22;2021-01-23;219;0;6905;21;1.2;0.0
22;2021-01-24;1;0;6906;21;1.2;0.0
22;2021-01-25;750;9;7656;30;1.3;0.0
22;2021-01-26;1017;59;8673;89;1.5;0.0
22;2021-01-27;3859;109;12532;198;2.1;0.0
22;2021-01-28;4511;84;17043;282;2.9;0.0
22;2021-01-29;1898;121;18941;403;3.2;0.1
22;2021-01-30;287;0;19228;403;3.2;0.1
22;2021-01-31;3;0;19231;403;3.2;0.1
22;2021-02-01;641;76;19872;479;3.3;0.1
22;2021-02-02;903;432;20775;911;3.5;0.2
22;2021-02-03;690;491;21465;1402;3.6;0.2
22;2021-02-04;965;618;22430;2020;3.8;0.3
22;2021-02-05;721;553;23151;2573;3.9;0.4
22;2021-02-06;253;0;23404;2573;3.9;0.4
22;2021-02-07;0;0;23404;2573;3.9;0.4
22;2021-02-08;531;120;23935;2693;4.0;0.5
22;2021-02-09;614;318;24549;3011;4.1;0.5
22;2021-02-10;425;188;24974;3199;4.2;0.5
22;2021-02-11;1086;311;26060;3510;4.4;0.6
22;2021-02-12;594;307;26654;3817;4.5;0.6
22;2021-02-13;319;72;26973;3889;4.5;0.7
22;2021-02-14;0;4;26973;3893;4.5;0.7
22;2021-02-15;672;382;27645;4275;4.6;0.7
22;2021-02-16;1042;637;28687;4912;4.8;0.8
22;2021-02-17;1202;2407;29889;7319;5.0;1.2
22;2021-02-18;2142;2931;32031;10250;5.4;1.7
22;2021-02-19;1637;1862;33668;12112;5.6;2.0
22;2021-02-20;480;183;34148;12295;5.7;2.1
22;2021-02-21;6;49;34154;12344;5.7;2.1
22;2021-02-22;403;628;34557;12972;5.8;2.2
22;2021-02-23;665;848;35222;13820;5.9;2.3
22;2021-02-24;695;841;35917;14661;6.0;2.5
22;2021-02-25;1200;1088;37117;15749;6.2;2.6
22;2021-02-26;1067;641;38184;16390;6.4;2.7
22;2021-02-27;564;250;38748;16640;6.5;2.8
22;2021-02-28;16;8;38764;16648;6.5;2.8
22;2021-03-01;958;480;39722;17128;6.7;2.9
22;2021-03-02;1206;799;40928;17927;6.9;3.0
22;2021-03-03;1325;798;42253;18725;7.1;3.1
22;2021-03-04;1600;864;43853;19589;7.4;3.3
22;2021-03-05;2108;755;45961;20344;7.7;3.4
22;2021-03-06;1114;272;47075;20616;7.9;3.5
22;2021-03-07;219;1;47294;20617;7.9;3.5
22;2021-03-08;1291;631;48585;21248;8.1;3.6
22;2021-03-09;1824;739;50409;21987;8.5;3.7
22;2021-03-10;1987;991;52396;22978;8.8;3.9
22;2021-03-11;2377;1638;54773;24616;9.2;4.1
22;2021-03-12;3102;953;57875;25569;9.7;4.3
22;2021-03-13;1720;287;59595;25856;10.0;4.3
22;2021-03-14;245;23;59840;25879;10.0;4.3
22;2021-03-15;1620;561;61460;26440;10.3;4.4
22;2021-03-16;1603;849;63063;27289;10.6;4.6
22;2021-03-17;2650;697;65713;27986;11.0;4.7
22;2021-03-18;2552;1105;68265;29091;11.5;4.9
22;2021-03-19;3282;794;71547;29885;12.0;5.0
22;2021-03-20;2208;284;73755;30169;12.4;5.1
22;2021-03-21;16;0;73771;30169;12.4;5.1
22;2021-03-22;2364;362;76135;30531;12.8;5.1
22;2021-03-23;3142;785;79277;31316;13.3;5.3
22;2021-03-24;3485;684;82762;32000;13.9;5.4
22;2021-03-25;3962;608;86724;32608;14.5;5.5
22;2021-03-26;4003;484;90727;33092;15.2;5.6
22;2021-03-27;2088;181;92815;33273;15.6;5.6
22;2021-03-28;67;1;92882;33274;15.6;5.6
22;2021-03-29;2766;908;95648;34182;16.0;5.7
22;2021-03-30;3568;1154;99216;35336;16.6;5.9
22;2021-03-31;3676;1083;102892;36419;17.3;6.1
22;2021-04-01;4944;1128;107836;37547;18.1;6.3
22;2021-04-02;4391;1034;112227;38581;18.8;6.5
22;2021-04-03;1997;403;114224;38984;19.2;6.5
22;2021-04-04;37;0;114261;38984;19.2;6.5
22;2021-04-05;15;0;114276;38984;19.2;6.5
22;2021-04-06;3291;1137;117567;40121;19.7;6.7
22;2021-04-07;3431;1366;120998;41487;20.3;7.0
22;2021-04-08;4448;1322;125446;42809;21.0;7.2
22;2021-04-09;5184;1359;130630;44168;21.9;7.4
22;2021-04-10;2446;365;133076;44533;22.3;7.5
22;2021-04-11;485;10;133561;44543;22.4;7.5
22;2021-04-12;2987;1006;136548;45549;22.9;7.6
22;2021-04-13;3320;1519;139868;47068;23.5;7.9
22;2021-04-14;3169;2483;143037;49551;24.0;8.3
22;2021-04-15;3600;2431;146637;51982;24.6;8.7
22;2021-04-16;3632;2485;150269;54467;25.2;9.1
22;2021-04-17;1920;1792;152189;56259;25.5;9.4
22;2021-04-18;17;0;152206;56259;25.5;9.4
22;2021-04-19;3022;2148;155228;58407;26.0;9.8
22;2021-04-20;3312;2796;158540;61203;26.6;10.3
22;2021-04-21;3223;2733;161763;63936;27.1;10.7
22;2021-04-22;3593;3132;165356;67068;27.7;11.2
22;2021-04-23;3729;3173;169085;70241;28.4;11.8
22;2021-04-24;2006;1962;171091;72203;28.7;12.1
22;2021-04-25;17;0;171108;72203;28.7;12.1
