dep;semaine;nb_crib;nb_pos;tx_crib;nb_A0;nb_A1;tx_A1;nb_B0;nb_B1;tx_B1;nb_C0;nb_C1;tx_C1
976;2021-06-18-2021-06-24;1.00;29.00;3.45;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-19-2021-06-25;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-20-2021-06-26;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-21-2021-06-27;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-22-2021-06-28;0.00;27.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-23-2021-06-29;0.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-24-2021-06-30;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-25-2021-07-01;1.00;28.00;3.57;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-26-2021-07-02;1.00;27.00;3.70;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-27-2021-07-03;1.00;25.00;4.00;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-28-2021-07-04;1.00;22.00;4.55;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-29-2021-07-05;1.00;30.00;3.33;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-06-30-2021-07-06;1.00;32.00;3.12;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00
976;2021-07-01-2021-07-07;4.00;34.00;11.76;0.00;2.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-02-2021-07-08;3.00;34.00;8.82;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-03-2021-07-09;3.00;38.00;7.89;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-04-2021-07-10;4.00;41.00;9.76;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-05-2021-07-11;4.00;44.00;9.09;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-06-2021-07-12;4.00;34.00;11.76;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-07-2021-07-13;4.00;31.00;12.90;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-08-2021-07-14;2.00;24.00;8.33;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-09-2021-07-15;2.00;24.00;8.33;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-10-2021-07-16;3.00;20.00;15.00;0.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00
976;2021-07-11-2021-07-17;3.00;21.00;14.29;0.00;2.00;100.00;2.00;0.00;0.00;2.00;0.00;0.00
976;2021-07-12-2021-07-18;3.00;18.00;16.67;0.00;2.00;100.00;2.00;0.00;0.00;2.00;0.00;0.00
976;2021-07-13-2021-07-19;4.00;18.00;22.22;1.00;2.00;66.67;2.00;0.00;0.00;2.00;0.00;0.00
976;2021-07-14-2021-07-20;4.00;17.00;23.53;1.00;2.00;66.67;2.00;0.00;0.00;2.00;0.00;0.00
976;2021-07-15-2021-07-21;4.00;19.00;21.05;1.00;2.00;66.67;2.00;0.00;0.00;2.00;0.00;0.00
976;2021-07-16-2021-07-22;5.00;18.00;27.78;1.00;2.00;66.67;2.00;0.00;0.00;2.00;0.00;0.00
976;2021-07-17-2021-07-23;5.00;16.00;31.25;2.00;2.00;50.00;2.00;1.00;33.33;2.00;0.00;0.00
976;2021-07-18-2021-07-24;5.00;16.00;31.25;3.00;1.00;25.00;2.00;1.00;33.33;1.00;1.00;50.00
976;2021-07-19-2021-07-25;5.00;17.00;29.41;3.00;1.00;25.00;2.00;1.00;33.33;1.00;1.00;50.00
976;2021-07-20-2021-07-26;8.00;22.00;36.36;6.00;1.00;14.29;6.00;1.00;14.29;2.00;4.00;66.67
976;2021-07-21-2021-07-27;11.00;29.00;37.93;8.00;1.00;11.11;8.00;1.00;11.11;2.00;6.00;75.00
976;2021-07-22-2021-07-28;13.00;39.00;33.33;11.00;0.00;0.00;10.00;1.00;9.09;2.00;8.00;80.00
976;2021-07-23-2021-07-29;17.00;44.00;38.64;12.00;1.00;7.69;12.00;1.00;7.69;3.00;9.00;75.00
976;2021-07-24-2021-07-30;18.00;47.00;38.30;11.00;1.00;8.33;12.00;0.00;0.00;3.00;9.00;75.00
976;2021-07-25-2021-07-31;18.00;48.00;37.50;11.00;1.00;8.33;12.00;0.00;0.00;3.00;9.00;75.00
976;2021-07-26-2021-08-01;21.00;50.00;42.00;14.00;1.00;6.67;15.00;0.00;0.00;3.00;12.00;80.00
976;2021-07-27-2021-08-02;22.00;56.00;39.29;14.00;2.00;12.50;16.00;0.00;0.00;3.00;13.00;81.25
976;2021-07-28-2021-08-03;23.00;59.00;38.98;16.00;2.00;11.11;18.00;0.00;0.00;3.00;15.00;83.33
976;2021-07-29-2021-08-04;21.00;56.00;37.50;13.00;3.00;18.75;16.00;0.00;0.00;3.00;13.00;81.25
976;2021-07-30-2021-08-05;16.00;54.00;29.63;12.00;2.00;14.29;14.00;0.00;0.00;2.00;12.00;85.71
976;2021-07-31-2021-08-06;15.00;56.00;26.79;12.00;2.00;14.29;14.00;0.00;0.00;2.00;12.00;85.71
976;2021-08-01-2021-08-07;15.00;56.00;26.79;12.00;2.00;14.29;13.00;0.00;0.00;3.00;11.00;78.57
976;2021-08-02-2021-08-08;12.00;54.00;22.22;9.00;2.00;18.18;10.00;0.00;0.00;3.00;8.00;72.73
975;2021-05-31-2021-06-06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-01-2021-06-07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-02-2021-06-08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-03-2021-06-09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-04-2021-06-10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-05-2021-06-11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-06-2021-06-12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-07-2021-06-13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-08-2021-06-14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-09-2021-06-15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-10-2021-06-16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-11-2021-06-17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-12-2021-06-18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-13-2021-06-19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-14-2021-06-20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-15-2021-06-21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-16-2021-06-22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-17-2021-06-23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-18-2021-06-24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-19-2021-06-25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-20-2021-06-26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-21-2021-06-27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-22-2021-06-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-23-2021-06-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-24-2021-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-25-2021-07-01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-26-2021-07-02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-27-2021-07-03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-28-2021-07-04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-29-2021-07-05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-06-30-2021-07-06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-01-2021-07-07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-02-2021-07-08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-03-2021-07-09;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-04-2021-07-10;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-05-2021-07-11;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-06-2021-07-12;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-07-2021-07-13;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-08-2021-07-14;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-09-2021-07-15;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-10-2021-07-16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-11-2021-07-17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-12-2021-07-18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-13-2021-07-19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-14-2021-07-20;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-15-2021-07-21;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-16-2021-07-22;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-17-2021-07-23;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-18-2021-07-24;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-19-2021-07-25;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-20-2021-07-26;1.00;2.00;50.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-21-2021-07-27;1.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-22-2021-07-28;1.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-23-2021-07-29;1.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-24-2021-07-30;1.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-25-2021-07-31;1.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-26-2021-08-01;1.00;1.00;100.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-27-2021-08-02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-28-2021-08-03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-29-2021-08-04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
975;2021-07-30-2021-08-05;1.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;100.00
975;2021-07-31-2021-08-06;1.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;100.00
975;2021-08-01-2021-08-07;1.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;100.00
975;2021-08-02-2021-08-08;1.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;100.00
977;2021-05-31-2021-06-06;2.00;6.00;33.33;1.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00
977;2021-06-01-2021-06-07;2.00;6.00;33.33;2.00;0.00;0.00;2.00;0.00;0.00;2.00;0.00;0.00
977;2021-06-02-2021-06-08;5.00;11.00;45.45;5.00;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00
977;2021-06-03-2021-06-09;6.00;11.00;54.55;5.00;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00
977;2021-06-04-2021-06-10;6.00;11.00;54.55;5.00;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00
977;2021-06-05-2021-06-11;7.00;11.00;63.64;6.00;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00
977;2021-06-06-2021-06-12;6.00;10.00;60.00;5.00;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00
977;2021-06-07-2021-06-13;6.00;12.00;50.00;5.00;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00
977;2021-06-08-2021-06-14;5.00;11.00;45.45;4.00;0.00;0.00;4.00;0.00;0.00;4.00;0.00;0.00
977;2021-06-09-2021-06-15;2.00;6.00;33.33;1.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00
977;2021-06-10-2021-06-16;1.00;4.00;25.00;1.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00
977;2021-06-11-2021-06-17;1.00;3.00;33.33;1.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00
977;2021-06-12-2021-06-18;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-13-2021-06-19;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-14-2021-06-20;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-15-2021-06-21;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-16-2021-06-22;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-17-2021-06-23;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-18-2021-06-24;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-19-2021-06-25;0.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-20-2021-06-26;0.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-21-2021-06-27;0.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-22-2021-06-28;0.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
977;2021-06-23-2021-06-29;1.00;6.00;16.67;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-06-24-2021-06-30;1.00;7.00;14.29;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-06-25-2021-07-01;1.00;7.00;14.29;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-06-26-2021-07-02;1.00;7.00;14.29;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-06-27-2021-07-03;1.00;7.00;14.29;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-06-28-2021-07-04;2.00;9.00;22.22;2.00;0.00;0.00;2.00;0.00;0.00;0.00;2.00;100.00
977;2021-06-29-2021-07-05;4.00;11.00;36.36;2.00;2.00;50.00;4.00;0.00;0.00;2.00;2.00;50.00
977;2021-06-30-2021-07-06;3.00;10.00;30.00;1.00;2.00;66.67;3.00;0.00;0.00;2.00;1.00;33.33
977;2021-07-01-2021-07-07;3.00;9.00;33.33;1.00;2.00;66.67;3.00;0.00;0.00;2.00;1.00;33.33
977;2021-07-02-2021-07-08;3.00;10.00;30.00;1.00;2.00;66.67;3.00;0.00;0.00;2.00;1.00;33.33
977;2021-07-03-2021-07-09;3.00;10.00;30.00;1.00;2.00;66.67;3.00;0.00;0.00;2.00;1.00;33.33
977;2021-07-04-2021-07-10;3.00;10.00;30.00;1.00;2.00;66.67;3.00;0.00;0.00;2.00;1.00;33.33
977;2021-07-05-2021-07-11;2.00;8.00;25.00;0.00;2.00;100.00;2.00;0.00;0.00;2.00;0.00;0.00
977;2021-07-06-2021-07-12;1.00;4.00;25.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-07-07-2021-07-13;1.00;4.00;25.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-07-08-2021-07-14;1.00;5.00;20.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;100.00
977;2021-07-09-2021-07-15;3.00;8.00;37.50;2.00;0.00;0.00;2.00;0.00;0.00;0.00;2.00;100.00
977;2021-07-10-2021-07-16;3.00;10.00;30.00;2.00;0.00;0.00;2.00;0.00;0.00;0.00;2.00;100.00
977;2021-07-11-2021-07-17;4.00;11.00;36.36;3.00;0.00;0.00;3.00;0.00;0.00;0.00;3.00;100.00
977;2021-07-12-2021-07-18;4.00;12.00;33.33;3.00;0.00;0.00;3.00;0.00;0.00;0.00;3.00;100.00
977;2021-07-13-2021-07-19;12.00;32.00;37.50;11.00;0.00;0.00;11.00;0.00;0.00;3.00;8.00;72.73
977;2021-07-14-2021-07-20;14.00;61.00;22.95;13.00;0.00;0.00;13.00;0.00;0.00;4.00;9.00;69.23
977;2021-07-15-2021-07-21;25.00;93.00;26.88;24.00;0.00;0.00;24.00;0.00;0.00;5.00;19.00;79.17
977;2021-07-16-2021-07-22;37.00;117.00;31.62;37.00;0.00;0.00;37.00;0.00;0.00;5.00;32.00;86.49
977;2021-07-17-2021-07-23;56.00;154.00;36.36;56.00;0.00;0.00;56.00;0.00;0.00;5.00;51.00;91.07
977;2021-07-18-2021-07-24;63.00;184.00;34.24;63.00;0.00;0.00;63.00;0.00;0.00;6.00;57.00;90.48
977;2021-07-19-2021-07-25;63.00;192.00;32.81;63.00;0.00;0.00;63.00;0.00;0.00;6.00;57.00;90.48
977;2021-07-20-2021-07-26;73.00;222.00;32.88;72.00;0.00;0.00;72.00;0.00;0.00;3.00;70.00;95.89
977;2021-07-21-2021-07-27;85.00;233.00;36.48;84.00;0.00;0.00;83.00;1.00;1.19;3.00;82.00;96.47
977;2021-07-22-2021-07-28;94.00;246.00;38.21;92.00;0.00;0.00;91.00;1.00;1.09;2.00;91.00;97.85
977;2021-07-23-2021-07-29;97.00;252.00;38.49;94.00;0.00;0.00;93.00;1.00;1.06;3.00;92.00;96.84
977;2021-07-24-2021-07-30;82.00;240.00;34.17;79.00;0.00;0.00;78.00;1.00;1.27;3.00;77.00;96.25
977;2021-07-25-2021-07-31;81.00;242.00;33.47;77.00;0.00;0.00;76.00;1.00;1.30;3.00;75.00;96.15
977;2021-07-26-2021-08-01;82.00;239.00;34.31;78.00;0.00;0.00;77.00;1.00;1.28;3.00;76.00;96.20
977;2021-07-27-2021-08-02;68.00;222.00;30.63;63.00;0.00;0.00;62.00;1.00;1.59;3.00;60.00;95.24
977;2021-07-28-2021-08-03;55.00;203.00;27.09;50.00;0.00;0.00;50.00;0.00;0.00;2.00;48.00;96.00
977;2021-07-29-2021-08-04;37.00;176.00;21.02;33.00;0.00;0.00;33.00;0.00;0.00;2.00;31.00;93.94
977;2021-07-30-2021-08-05;30.00;164.00;18.29;27.00;0.00;0.00;27.00;0.00;0.00;1.00;26.00;96.30
977;2021-07-31-2021-08-06;30.00;149.00;20.13;27.00;0.00;0.00;27.00;0.00;0.00;1.00;26.00;96.30
977;2021-08-01-2021-08-07;27.00;138.00;19.57;25.00;0.00;0.00;25.00;0.00;0.00;0.00;25.00;100.00
977;2021-08-02-2021-08-08;26.00;137.00;18.98;24.00;0.00;0.00;24.00;0.00;0.00;0.00;24.00;100.00
978;2021-05-31-2021-06-06;14.00;142.00;9.86;13.00;0.00;0.00;9.00;0.00;0.00;9.00;0.00;0.00
978;2021-06-01-2021-06-07;15.00;135.00;11.11;14.00;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00
978;2021-06-02-2021-06-08;17.00;132.00;12.88;16.00;0.00;0.00;15.00;0.00;0.00;15.00;0.00;0.00
978;2021-06-03-2021-06-09;17.00;127.00;13.39;16.00;0.00;0.00;16.00;0.00;0.00;16.00;0.00;0.00
978;2021-06-04-2021-06-10;17.00;122.00;13.93;15.00;1.00;6.25;16.00;0.00;0.00;16.00;0.00;0.00
978;2021-06-05-2021-06-11;11.00;112.00;9.82;10.00;1.00;9.09;11.00;0.00;0.00;11.00;0.00;0.00
978;2021-06-06-2021-06-12;10.00;115.00;8.70;9.00;1.00;10.00;10.00;0.00;0.00;10.00;0.00;0.00
978;2021-06-07-2021-06-13;10.00;114.00;8.77;9.00;1.00;10.00;10.00;0.00;0.00;10.00;0.00;0.00
978;2021-06-08-2021-06-14;11.00;95.00;11.58;10.00;1.00;9.09;11.00;0.00;0.00;11.00;0.00;0.00
978;2021-06-09-2021-06-15;7.00;83.00;8.43;6.00;1.00;14.29;7.00;0.00;0.00;7.00;0.00;0.00
978;2021-06-10-2021-06-16;10.00;77.00;12.99;8.00;1.00;11.11;9.00;0.00;0.00;9.00;0.00;0.00
978;2021-06-11-2021-06-17;8.00;69.00;11.59;7.00;0.00;0.00;7.00;0.00;0.00;7.00;0.00;0.00
978;2021-06-12-2021-06-18;9.00;76.00;11.84;8.00;0.00;0.00;8.00;0.00;0.00;8.00;0.00;0.00
978;2021-06-13-2021-06-19;9.00;71.00;12.68;8.00;0.00;0.00;8.00;0.00;0.00;8.00;0.00;0.00
978;2021-06-14-2021-06-20;9.00;70.00;12.86;8.00;0.00;0.00;8.00;0.00;0.00;8.00;0.00;0.00
978;2021-06-15-2021-06-21;7.00;73.00;9.59;6.00;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00
978;2021-06-16-2021-06-22;7.00;63.00;11.11;6.00;0.00;0.00;6.00;0.00;0.00;5.00;1.00;16.67
978;2021-06-17-2021-06-23;2.00;58.00;3.45;2.00;0.00;0.00;2.00;0.00;0.00;1.00;1.00;50.00
978;2021-06-18-2021-06-24;2.00;56.00;3.57;2.00;0.00;0.00;2.00;0.00;0.00;1.00;1.00;50.00
978;2021-06-19-2021-06-25;5.00;56.00;8.93;3.00;1.00;25.00;4.00;0.00;0.00;3.00;1.00;25.00
978;2021-06-20-2021-06-26;7.00;55.00;12.73;5.00;1.00;16.67;6.00;0.00;0.00;4.00;2.00;33.33
978;2021-06-21-2021-06-27;7.00;56.00;12.50;5.00;1.00;16.67;6.00;0.00;0.00;4.00;2.00;33.33
978;2021-06-22-2021-06-28;8.00;48.00;16.67;6.00;1.00;14.29;7.00;0.00;0.00;4.00;3.00;42.86
978;2021-06-23-2021-06-29;16.00;56.00;28.57;14.00;1.00;6.67;15.00;0.00;0.00;13.00;2.00;13.33
978;2021-06-24-2021-06-30;16.00;65.00;24.62;14.00;1.00;6.67;15.00;0.00;0.00;13.00;2.00;13.33
978;2021-06-25-2021-07-01;17.00;67.00;25.37;15.00;1.00;6.25;16.00;0.00;0.00;13.00;3.00;18.75
978;2021-06-26-2021-07-02;14.00;64.00;21.88;14.00;0.00;0.00;14.00;0.00;0.00;10.00;4.00;28.57
978;2021-06-27-2021-07-03;12.00;64.00;18.75;12.00;0.00;0.00;12.00;0.00;0.00;9.00;3.00;25.00
978;2021-06-28-2021-07-04;12.00;66.00;18.18;12.00;0.00;0.00;12.00;0.00;0.00;9.00;3.00;25.00
978;2021-06-29-2021-07-05;13.00;66.00;19.70;13.00;0.00;0.00;13.00;0.00;0.00;9.00;4.00;30.77
978;2021-06-30-2021-07-06;4.00;59.00;6.78;4.00;0.00;0.00;4.00;0.00;0.00;0.00;4.00;100.00
